EventID,LocationID,FeatureID,Species,VoucherNo,ModNo,CovCode,Comments
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,Onoclea sensibilis,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Tussilago farfara,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Viburnum dentatum,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Carex granularis,,2,2,Glaucous
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Fraxinus nigra,,2,1,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Physocarpus opulifolius,,2,4,Physocarpus opulifolius
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Salix discolor,,2,2,Glacous white undr and stipules.  Hairs on edges, serrate
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Scirpus pendulus,,2,3,Voucher
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Lycopus americana,,3,2,Americana
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Daucus carota,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Rhamnus frangula,,3,4,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Ulmus americana,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Eleocharis elliptica,,2,7,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Alnus incana,,2,4,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Erigeron philadelphicus,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Carex vulpinoidea,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Panicum clandestinum,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Malus sieboldi,,2,2,Lobed malus
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Cornus racemosa,,3,6,Foemina
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Rosa palustris,,3,5,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Populus deltoides,,3,6,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Scirpus atrovirens,,3,4,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Sorghastrum nutans,,3,7,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Daucus carota,,3,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Coreopsis tripteris,,2,3,Coreopsis tripteris
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Euthamia graminifolia,,2,4,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Platanus occidentalis,,3,6,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Carex pellita,,2,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Equisetum arvense,,3,8,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Cornus racemosa,,2,6,Foemina
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Rhamnus frangula,,2,6,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Fraxinus pennsylvanica,,2,4,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Rosa palustris,,2,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Sorghastrum nutans,,2,7,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Schedonorus arundinacea,,2,6,Bunch type
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Platanus occidentalis,,2,4,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Oxypolis rigidior,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Agrostis gigantea,,2,4,Voucher
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Prunella vulgaris var. lanceolata,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Juncus dudleyi,,2,5,Cartilaginous auricles
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Viburnum opulus var. opulus,,2,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Panicum villosissimum,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Juncus acuminatus,,2,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Rosa multiflora,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Equisetum arvense,,2,4,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Asclepias incarnata,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Scirpus atrovirens,,2,4,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Pycnanthemum muticum,,2,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Populus deltoides,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Symphyotrichum lanceolatum,,2,4,Not hairy
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Lotus corniculatus,,2,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Cirsium muticum,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Lycopus americana,,2,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Carex aurea,,2,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Eupatorium maculatum,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Agrostis stolonifera,,8,3,Monocot sp voucher
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Juncus brachycephalus,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Juncus dudleyi,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Mentha arvensis,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Vernonia gigantea,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Festuca arundinacea,,9,6,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Chelone glabra,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Solidago altissima,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Cicuta maculata,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Helenium autumnale,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Penstemon digitalis,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Scirpus atrovirens,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Eleocharis elliptica,,9,6,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Juncus dudleyi,,8,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Viburnum opulus var. opulus,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Daucus carota,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Alnus incana,,8,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Symphyotrichum lanceolatum,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Populus deltoides,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Prunella vulgaris var. lanceolata,,8,2,Var lanceolata
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Asclepias incarnata,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Panicum clandestinum,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Lysimachia terrestris,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Fraxinus nigra,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Oxypolis rigidior,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Ligustrum vulgare,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Agrostis stolonifera,,9,3,Monocot sp same
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Pedicularis lanceolata,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Platanus occidentalis,,9,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Rosa palustris,,8,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Salix sericea,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Euphorbia corollata,,8,2,Euphorbia corollata
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Symphyotrichum lanceolatum,,9,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Scirpus pendulus,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Rhamnus frangula,,9,5,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Viburnum dentatum,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Sorghastrum nutans,,9,5,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Crataegus sp.,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Juncus torreyi,,9,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Cornus racemosa,,9,5,Foemina
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Apios americana,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Equisetum arvense,,9,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Lycopus americana,,9,2,Likely americana
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Carex pellita,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Carex granularis,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Physocarpus opulifolius,,9,3,Physocarpus opulifolius
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Panicum clandestinum,,9,5,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Panicum villosissimum,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Coreopsis tripteris,,8,2,Coreopsis tripteris
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Fraxinus pennsylvanica,,9,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Agrostis gigantea,,9,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Oxypolis rigidior,,3,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Cirsium muticum,,9,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Prunella vulgaris var. lanceolata,,3,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Calamagrostis canadensis,,9,7,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Coreopsis tripteris,,9,4,Coreopsis tripteris
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Pycnanthemum muticum,,9,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Prunella vulgaris var. lanceolata,,9,3,Var lanceolata
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Symphyotrichum prenanthoides,,9,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Viburnum opulus var. opulus,,9,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Alnus incana,,9,5,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Euthamia graminifolia,,9,6,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Cirsium muticum,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Viburnum dentatum,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Pycnanthemum muticum,,3,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Toxicodendron radicans,,9,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Sabatia angularis,,3,2,Sabatia angularis
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Carex granularis,,8,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Microstegium vimineum,,3,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Ulmus americana,,9,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Phragmites australis ssp. Australis,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Carex vulpinoidea,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Panicum clandestinum,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Solidago nemoralis,,3,2,Solidago nemoralis
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Coreopsis tripteris,,3,2,Coreopsis tripteris
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Alnus incana,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Festuca arundinacea,,3,5,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Juncus effusus,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Solidago altissima,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Schoenoplectus americanus,,3,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Symphyotrichum lanceolatum,,3,5,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Fraxinus pennsylvanica,,3,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Carex granularis,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Tussilago farfara,,3,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Panicum villosissimum,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Salix exigua,,3,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Juncus brachycephalus,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Asclepias incarnata,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Silphium trifoliatum,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Euthamia graminifolia,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Juncus dudleyi,,3,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Elaeagnus umbellata,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Melilotus alba,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Viburnum opulus var. opulus,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Lotus corniculatus,,3,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Lycopus americana,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Dicot sp.  tree,,8,2,Dicot sp.  tree
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Panicum villosissimum,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Toxicodendron radicans,,8,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Taraxacum officinale,,3,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Chelone glabra,,8,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Helianthus divaricatus,,3,2,Helianthus divaricatus
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Symphyotrichum prenanthoides,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Scirpus pendulus,,8,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Pycnanthemum muticum,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Juncus brachycephalus,,8,5,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Juncus torreyi,,8,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Oxypolis rigidior,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Eleocharis elliptica,,8,8,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Cornus racemosa,,8,4,Foemina
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Sorghastrum nutans,,8,6,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Solidago altissima,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Platanus occidentalis,,8,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Solidago rugosa,,3,2,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Rosa multiflora,,3,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Lysimachia terrestris,,8,6,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Asclepias incarnata,,8,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Schedonorus arundinacea,,8,6,Ciliate auricles
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Calamagrostis canadensis,,8,6,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Carex hystericina,,8,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Scirpus atrovirens,,8,5,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Rhamnus frangula,,8,3,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Fraxinus pennsylvanica,,8,4,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Phalaris arundinacea,,8,3,
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,Calamagrostis canadensis,,3,2,
CUVAWetlnd2023Aug02,CUVAWetlnd136,526,Euthamia graminifolia,,8,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Amphicarpaea bracteata,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Cornus drummondii,,4,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Solidago altissima,,4,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Solidago gigantea,,4,5,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Fraxinus pennsylvanica,,4,6,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Phalaris arundinacea,,4,5,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Lysimachia nummularia,,4,8,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Carex radiata,,4,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ulmus americana,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ulmus americana,,4,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Phragmites australis ssp. Australis,,4,7,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Elaeagnus umbellata,,4,6,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Onoclea sensibilis,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Taraxacum officinale,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ligustrum vulgare,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Geum canadense,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Agrimonia striata,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Verbesina alternifolia,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Symphyotrichum lateriflorum,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Rhamnus frangula,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Solidago rugosa,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Salix amygdaloides,,2,2,Salix amygdaloides
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Carex granularis,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Vitis riparia,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Toxicodendron radicans,,1,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Salix nigra,,1,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Populus deltoides,,4,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Fraxinus pennsylvanica,,1,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Populus deltoides,,1,5,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Platanus occidentalis,,1,5,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Phragmites australis ssp. Australis,,1,9,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Scutellaria lateriflora,,1,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Agrostis stolonifera,,4,5,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ranunculus hispidus var. nitidus,,1,4,Ranunculus septentrionalis
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Monocot sp. 1,,4,2,Monocot sp. 1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Lycopus uniflorus,,1,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Carex cristatella,,1,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ligustrum vulgare,,1,1,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Cornus sp.,,1,1,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Salix sp.,,2,3,Hybrid amyg x nigra?
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Carex sp. 1,,1,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Salix nigra,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Amphicarpaea bracteata,,1,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Glyceria striata,,1,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Symphyotrichum novae-angliae,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Salix discolor,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Symphyotrichum lanceolatum,,4,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Iris sp.,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Pedicularis lanceolata,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ranunculus hispidus var. nitidus,,4,6,Ranunculus septentrionalis
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Rosa multiflora,,4,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Glyceria striata,,4,5,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Platanus occidentalis,,4,5,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Carex cristatella,,4,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Vitis riparia,,1,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Epilobium coloratum,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Carex sp. 2,,4,2,Blanda?
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Carex sp. 1,,4,4,Same
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Cirsium arvense,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Cinna arundinacea,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Elymus virginicus,,4,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Lycopus uniflorus,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Clematis virginiana,,4,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Toxicodendron radicans,,4,5,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Phalaris arundinacea,,3,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Solidago altissima,,3,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Impatiens sp.,,2,1,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ligustrum vulgare,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ulmus americana,,1,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Asclepias incarnata,,2,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Salix discolor,,3,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Rosa multiflora,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ranunculus hispidus var. nitidus,,3,6,Ranunculus septentrionalis
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Epilobium coloratum,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Cirsium arvense,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Carex sp. 1,,3,4,Crinita?
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Toxicodendron radicans,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Glyceria striata,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Scutellaria lateriflora,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Epilobium parviflorum,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Catalpa speciosa,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Impatiens sp.,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Solidago gigantea,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Rhamnus frangula,,3,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ligustrum vulgare,,2,1,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Epilobium coloratum,,2,1,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Vitis riparia,,2,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Parthenocissus quinquefolia,,2,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Acer saccharinum,,2,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Salix sericea,,3,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Phragmites australis ssp. Australis,,3,9,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Salix nigra,,2,2,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Ulmus americana,,2,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Platanus occidentalis,,2,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Fraxinus pennsylvanica,,2,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Phragmites australis ssp. Australis,,2,10,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Platanus occidentalis,,3,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Vitis riparia,,3,3,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Populus deltoides,,3,6,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Fraxinus pennsylvanica,,3,4,
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,Populus deltoides,,2,5,
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Cornus drummondii,,9,6,
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Amphicarpaea bracteata,,9,8,
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Toxicodendron radicans,,9,7,
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Quercus rubra,,9,2,
CUVAWetlnd2023Aug18,CUVAWetlnd138,526SB2,Viburnum lentago,,9,2,
CUVAWetlnd2023Aug18,CUVAWetlnd138,526SB2,Lonicera morrowii,,9,2,
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Lysimachia nummularia,,9,7,
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Polygonum virginianum,,9,2,
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Bromus latiglumis,,8,2,Monocot sp. 2 vouchered bromus?
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Symphyotrichum lateriflorum,,3,3,
CUVAWetlnd2023Aug17,CUVAWetlnd138,526SB2,Rhamnus frangula,,3,6,
