VIBI_Woody_ID,EventID,LocationID,FeatureID,Module_No,Scientific_Name,DiamID,Count
1126,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,3,Salix nigra,C5,1
1127,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,3,Salix nigra,C7,1
1128,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,3,Salix nigra,BIG,1
1129,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,3,Ulmus rubra,C1,1
1130,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,4,Lonicera maackii,C1,2
1131,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,1,Standing dead,C0,4
1132,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,1,Standing dead,C1,6
1133,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,1,Standing dead,C2,12
1134,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,1,Standing dead,C3,1
1135,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,2,Standing dead,C1,19
1136,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,2,Standing dead,C2,7
1137,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,2,Standing dead,C3,1
1138,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,3,Standing dead,C0,10
1139,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,3,Standing dead,C1,25
1140,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,3,Standing dead,C2,12
1141,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,3,Standing dead,C3,1
1142,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,4,Standing dead,C0,4
1143,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,4,Standing dead,C1,26
1144,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,4,Standing dead,C2,6
1145,CUVAWetlnd2011Jul11,CUVAWetlnd131,365BM2,4,Standing dead,C3,3
1146,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Salix nigra,C1,15
1147,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Salix nigra,C2,2
1148,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Salix nigra,C3,3
1149,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Salix nigra,C1,19
1150,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Salix nigra,C2,2
1151,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,1,Cephalanthus occidentalis,C1,94
1152,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,1,Cephalanthus occidentalis,C2,20
1153,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Cephalanthus occidentalis,C0,12
1154,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Cephalanthus occidentalis,C1,76
1155,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Cephalanthus occidentalis,C2,30
1156,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Cephalanthus occidentalis,C1,105
1157,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Cephalanthus occidentalis,C2,17
1158,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Platanus occidentalis,C4,1
1159,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Platanus occidentalis,C8,1
1160,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Standing dead,C4,1
1161,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Standing dead,C7,1
1162,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Standing dead,C6,1
1163,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Standing dead,C2,1
1164,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Standing dead,C6,1
1165,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Fraxinus pennsylvanica,C1,3
1166,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Fraxinus pennsylvanica,C1,6
1167,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Fraxinus pennsylvanica,C2,1
1168,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Fraxinus pennsylvanica,C7,1
1169,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Fraxinus pennsylvanica,C8,1
1170,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Fraxinus pennsylvanica,C1,2
1171,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Ligustrum vulgare,C1,14
1172,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Lindera benzoin,C1,25
1173,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Lindera benzoin,C1,28
1174,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Lindera benzoin,C2,4
1175,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Lindera benzoin,C1,3
1176,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Lindera benzoin,C2,1
1177,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Rosa multiflora,C0,7
1178,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Rosa multiflora,C1,1
1179,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Rosa multiflora,C0,12
1180,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Rosa multiflora,C0,5
1181,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Rosa multiflora,C2,1
1182,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,2,Cornus amomum,C1,14
1183,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Cornus amomum,C1,6
1184,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Cornus amomum,C2,1
1185,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Crataegus sp.,C1,3
1186,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Crataegus sp.,C2,1
1187,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,3,Crataegus sp.,C3,1
1188,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Crataegus sp.,C3,1
1189,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Juglans nigra,C6,1
1190,CUVAWetlnd2011Aug08,CUVAWetlnd132,365BM3,4,Fraxinus pennsylvanica,C8,1
1191,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,1,Platanus occidentalis,C3,2
1192,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,1,Platanus occidentalis,C4,1
1193,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,1,Platanus occidentalis,C5,4
1194,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,1,Platanus occidentalis,C7,3
1195,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,1,Platanus occidentalis,C9,1
1196,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Platanus occidentalis,C2,1
1197,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Platanus occidentalis,C5,1
1198,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Platanus occidentalis,C6,3
1199,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Platanus occidentalis,C7,3
1200,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Platanus occidentalis,C8,2
1201,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Platanus occidentalis,C9,3
1202,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Platanus occidentalis,C10,1
1203,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Platanus occidentalis,C2,1
1204,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Platanus occidentalis,C3,3
1205,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Platanus occidentalis,C5,1
1206,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Platanus occidentalis,C8,1
1207,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Platanus occidentalis,C9,1
1208,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,4,Platanus occidentalis,C5,1
1209,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,4,Platanus occidentalis,C6,1
1210,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,4,Platanus occidentalis,C8,2
1211,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C1,2
1212,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C2,3
1213,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C3,3
1214,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C4,2
1215,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C5,6
1216,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C7,3
1217,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C1,4
1218,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C3,1
1219,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C4,7
1220,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C5,6
1221,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C6,5
1222,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Platanus occidentalis,C7,1
1223,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C3,2
1224,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C4,1
1225,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C5,1
1226,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C6,4
1227,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C7,3
1228,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C8,1
1229,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Platanus occidentalis,C9,1
1230,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C2,1
1231,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C4,1
1232,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C5,2
1233,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C7,4
1234,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C8,2
1235,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Platanus occidentalis,C9,1
1236,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C1,2
1237,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C3,2
1238,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C4,4
1239,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C6,1
1240,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C7,1
1241,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Platanus occidentalis,C8,2
1242,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C1,2
1243,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C2,9
1244,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C3,7
1245,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C4,1
1246,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C5,1
1247,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C7,4
1248,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Platanus occidentalis,C9,2
1249,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Fraxinus pennsylvanica,C1,1
1250,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Fraxinus pennsylvanica,C1,3
1251,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Fraxinus pennsylvanica,C2,1
1252,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Fraxinus pennsylvanica,C4,1
1253,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,4,Fraxinus pennsylvanica,C1,3
1254,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,4,Fraxinus pennsylvanica,C2,1
1255,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C1,14
1256,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C2,5
1257,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C3,4
1258,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Fraxinus pennsylvanica,C4,2
1259,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Fraxinus pennsylvanica,C1,7
1260,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Fraxinus pennsylvanica,C2,3
1261,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Fraxinus pennsylvanica,C3,1
1262,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Fraxinus pennsylvanica,C4,4
1263,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Fraxinus pennsylvanica,C1,1
1264,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Fraxinus pennsylvanica,C2,1
1265,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Fraxinus pennsylvanica,C1,1
1266,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Cephalanthus occidentalis,C1,14
1267,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Cephalanthus occidentalis,C2,13
1268,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Cephalanthus occidentalis,C3,3
1269,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Cephalanthus occidentalis,C4,1
1270,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,4,Cephalanthus occidentalis,C1,20
1271,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,4,Cephalanthus occidentalis,C2,2
1272,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Cephalanthus occidentalis,C1,39
1273,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Cephalanthus occidentalis,C2,13
1274,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Cephalanthus occidentalis,C3,1
1275,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Cephalanthus occidentalis,C1,7
1276,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Cephalanthus occidentalis,C2,6
1277,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Cephalanthus occidentalis,C1,6
1278,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Cephalanthus occidentalis,C2,3
1279,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Cephalanthus occidentalis,C1,10
1280,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Cephalanthus occidentalis,C2,8
1281,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Cephalanthus occidentalis,C3,4
1282,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Cephalanthus occidentalis,C1,5
1283,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Cephalanthus occidentalis,C2,1
1284,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Cephalanthus occidentalis,C1,3
1285,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Cephalanthus occidentalis,C2,2
1286,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Cephalanthus occidentalis,C3,1
1287,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Cornus amomum,C2,1
1288,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Rosa multiflora,C0,3
1289,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Rosa multiflora,C0,3
1290,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Ligustrum vulgare,C1,19
1291,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Ligustrum vulgare,C2,3
1292,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Ligustrum vulgare,C1,5
1293,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,1,Standing dead,C2,3
1294,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,1,Standing dead,C3,1
1295,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,2,Standing dead,C2,3
1296,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Standing dead,C3,2
1297,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Standing dead,C2,1
1298,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Standing dead,C3,2
1299,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Standing dead,C4,1
1300,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Standing dead,C2,1
1301,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Standing dead,C3,2
1302,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Standing dead,C4,3
1303,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,6,Standing dead,C5,1
1304,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Standing dead,C2,1
1305,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Standing dead,C3,5
1306,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,7,Standing dead,C4,1
1307,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Standing dead,C2,2
1308,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,8,Standing dead,C3,1
1309,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Standing dead,C1,2
1310,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Standing dead,C2,2
1311,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,9,Standing dead,C4,1
1312,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Standing dead,C1,2
1313,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Standing dead,C2,2
1314,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Standing dead,C3,1
1315,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,10,Standing dead,C4,1
1316,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,5,Platanus occidentalis,C6,3
1317,CUVAWetlnd2011Aug02,CUVAWetlnd133,365BM4,3,Standing dead,C1,3
1318,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C2,1
1319,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C3,2
1320,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C4,2
1321,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,4,Fraxinus pennsylvanica,C3,1
1322,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,4,Fraxinus pennsylvanica,C4,1
1323,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,4,Fraxinus pennsylvanica,C5,3
1324,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,4,Fraxinus pennsylvanica,C6,1
1325,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Platanus occidentalis,BIG,1
1326,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Lindera benzoin,C1,22
1327,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Lindera benzoin,C2,1
1328,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Lindera benzoin,C1,11
1329,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Lindera benzoin,C2,1
1330,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Lindera benzoin,C3,1
1331,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Aesculus glabra,C3,2
1332,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Aesculus glabra,C4,4
1333,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Aesculus glabra,C5,4
1334,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Aesculus glabra,C4,1
1335,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Aesculus glabra,C5,4
1336,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,4,Aesculus glabra,C3,2
1337,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,4,Aesculus glabra,C4,1
1338,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Prunus serotina,C8,1
1339,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Ligustrum vulgare,C0,4
1340,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Ligustrum vulgare,C1,1
1341,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Ligustrum vulgare,C2,3
1342,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Ligustrum vulgare,C0,2
1343,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Ligustrum vulgare,C1,5
1344,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Ligustrum vulgare,C2,3
1345,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Ulmus rubra,C2,1
1346,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Ulmus rubra,C3,1
1347,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Ulmus rubra,C9,1
1348,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Crataegus sp.,C1,4
1349,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Crataegus sp.,C2,4
1350,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Crataegus sp.,C3,1
1351,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Crataegus sp.,C4,2
1352,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Crataegus sp.,C0,1
1353,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Crataegus sp.,C1,2
1354,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Crataegus sp.,C4,1
1355,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Crataegus sp.,C5,1
1356,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Rosa multiflora,C0,5
1357,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Carya cordiformis,C6,1
1358,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Standing dead,C3,1
1359,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,2,Standing dead,C4,1
1360,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,3,Standing dead,C1,1
1361,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,4,Standing dead,C3,1
1362,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,4,Standing dead,C9,1
1363,CUVAWetlnd2011Jul11,CUVAWetlnd134,365BM5,1,Fraxinus pennsylvanica,C5,4
1364,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,1,Rosa multiflora,C0,6
1365,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,2,Rosa multiflora,C0,8
1366,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Rosa multiflora,C0,3
1367,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Rosa multiflora,C1,2
1368,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,4,Rosa multiflora,C1,3
1369,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,6,Rosa multiflora,C0,21
1370,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,6,Rosa multiflora,C1,7
1371,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,7,Rosa multiflora,C0,13
1372,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,7,Rosa multiflora,C1,15
1373,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,8,Rosa multiflora,C1,5
1374,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,1,Quercus macrocarpa,C5,1
1375,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,2,Quercus macrocarpa,C4,1
1376,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C1,1
1377,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C2,6
1378,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C3,9
1379,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C4,2
1380,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C5,3
1381,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Quercus macrocarpa,C6,1
1382,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,4,Quercus macrocarpa,C6,1
1383,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,2,Cornus racemosa,C1,3
1384,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,2,Cornus racemosa,C2,2
1385,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Cornus racemosa,C1,6
1386,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Cornus racemosa,C2,2
1387,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,4,Cornus racemosa,C1,6
1388,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,6,Cornus racemosa,C2,1
1389,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,6,Cornus racemosa,C3,4
1390,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,6,Cornus racemosa,C4,1
1391,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,2,Salix alba,C8,1
1392,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,2,Crataegus sp. 2,C2,2
1393,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,2,Crataegus sp. 2,C3,2
1394,CUVAWetlnd2011Aug09,CUVAWetlnd135,365BM6,3,Crataegus sp. 2,C2,1
