MyDate,Time,Park,Site,Code,Cover,Notes,Creator,CreationDate,EditDate,x,y
7/3/2024,15:39,CUVA,CUVA_InvPla_239,DACA6,1,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,LYNU,3,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,MIVI,5,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,BETH,3,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,ELUM,3,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,HEMA3,1,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,LIVU,1,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
6/3/2024,15:51,CUVA,CUVA_InvPla_395,BETH,4,,dmarcum@nps.gov_nps,52:30.8,52:30.8,-81.51791751,41.23247442
6/3/2024,15:51,CUVA,CUVA_InvPla_395,ROMU,4,,dmarcum@nps.gov_nps,52:30.8,52:30.8,-81.51791751,41.23247442
6/3/2024,15:51,CUVA,CUVA_InvPla_395,LIVU,2,,dmarcum@nps.gov_nps,52:30.8,52:30.8,-81.51791751,41.23247442
6/3/2024,15:51,CUVA,CUVA_InvPla_395,ELUM,3,,dmarcum@nps.gov_nps,52:30.8,52:30.8,-81.51791751,41.23247442
6/6/2024,11:32,CUVA,CUVA_InvPla_38,SEVA4,3,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,POCU6,3,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,LOMA6,4,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,ROMU,3,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,POPR,2,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,PHAR3,3,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,LYNU,5,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,LIVU,4,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,IRPS,2,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,MYSC,4,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/6/2024,11:32,CUVA,CUVA_InvPla_38,LYSA2,2,,SBingham@nps.gov_nps,34:50.8,34:50.8,-81.61251153,41.36404402
6/3/2024,15:45,CUVA,CUVA_InvPla_373,ROMU,5,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,BETH,2,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,ELUM,5,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,ALPE4,3,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,LYNU,3,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,HEMA3,2,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,MYSC,3,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,LOMA6,3,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,MIVI,3,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,LOJA,3,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
6/3/2024,15:45,CUVA,CUVA_InvPla_373,RUCR,1,,dmarcum@nps.gov_nps,47:40.9,47:40.9,-81.51787309,41.23250177
7/11/2024,13:10,CUVA,CUVA_InvPla_151,HUJA,5,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
7/11/2024,13:10,CUVA,CUVA_InvPla_151,ALPE4,5,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
7/11/2024,13:10,CUVA,CUVA_InvPla_151,PHAR3,4,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
7/11/2024,13:10,CUVA,CUVA_InvPla_151,ROMU,3,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
7/11/2024,13:10,CUVA,CUVA_InvPla_151,LIVU,5,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
7/11/2024,13:10,CUVA,CUVA_InvPla_151,MIVI,4,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
7/11/2024,13:10,CUVA,CUVA_InvPla_151,LYNU,2,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
7/11/2024,13:10,CUVA,CUVA_InvPla_151,LOMA6,4,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
7/11/2024,13:10,CUVA,CUVA_InvPla_151,POCU6,3,,dmarcum@nps.gov_nps,33:31.9,33:31.9,-81.51796562,41.23252197
5/31/2024,10:27,CUVA,CUVA_InvPla_408,ROMU,2,,SBingham@nps.gov_nps,28:42.3,28:42.3,-81.55074378,41.26758844
5/31/2024,10:27,CUVA,CUVA_InvPla_408,ALPE4,2,,SBingham@nps.gov_nps,28:42.3,28:42.3,-81.55074378,41.26758844
5/31/2024,10:27,CUVA,CUVA_InvPla_408,ELUM,2,,SBingham@nps.gov_nps,28:42.3,28:42.3,-81.55074378,41.26758844
5/31/2024,10:27,CUVA,CUVA_InvPla_408,BETH,2,,SBingham@nps.gov_nps,28:42.3,28:42.3,-81.55074378,41.26758844
5/31/2024,10:27,CUVA,CUVA_InvPla_408,MIVI,5,,SBingham@nps.gov_nps,28:42.3,28:42.3,-81.55074378,41.26758844
5/31/2024,10:27,CUVA,CUVA_InvPla_408,LOMA6,2,,SBingham@nps.gov_nps,28:42.3,28:42.3,-81.55074378,41.26758844
5/31/2024,10:27,CUVA,CUVA_InvPla_408,VETH,1,,SBingham@nps.gov_nps,28:42.3,28:42.3,-81.55074378,41.26758844
5/31/2024,12:55,CUVA,CUVA_InvPla_390,ROMU,6,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,PHAR3,5,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,ALPE4,2,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,MIVI,4,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,LOMA6,5,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,HEMA3,2,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,BETH,5,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,ELUM,5,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,CIAR4,1,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,LIVU,2,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,SCAR7,3,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/31/2024,12:55,CUVA,CUVA_InvPla_390,TORI-H,1,,SBingham@nps.gov_nps,58:52.9,58:52.9,-81.55752716,41.26755597
5/29/2024,15:30,CUVA,CUVA_InvPla_305,LOMO2,2,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,LOMA6,3,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,ROMU,5,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,BETH,5,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,SCAR7,4,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,CIAR4,2,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,MIVI,5,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,LIVU,4,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,HOLA,3,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,LYNU,5,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,IRPS,2,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,LOJA,3,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,TORI-H,2,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,HEMA3,2,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,PHAR3,3,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,ALPE4,3,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,POCU6,2,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,DACA6,2,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/29/2024,15:30,CUVA,CUVA_InvPla_305,GLHE2,3,,SBingham@nps.gov_nps,35:35.1,35:35.1,-81.81862396,41.18504862
5/28/2024,13:54,CUVA,CUVA_InvPla_23,SCAR7,2,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,LOMO2,1,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,CIAR4,1,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,POPR,3,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,PHAR3,5,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,ROMU,4,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,LOJA,4,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,LOMA6,5,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,LIVU,5,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,ALPE4,2,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,ELUM,2,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,LYNU,4,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,MYSC,4,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/28/2024,13:54,CUVA,CUVA_InvPla_23,HEMA3,3,,dmarcum@nps.gov_nps,57:13.0,57:13.0,-81.5179361,41.23242469
5/29/2024,15:07,CUVA,CUVA_InvPla_287,MIVI,6,,SBingham@nps.gov_nps,11:19.4,11:19.4,-81.8186431,41.18499794
5/29/2024,15:07,CUVA,CUVA_InvPla_287,ROMU,6,,SBingham@nps.gov_nps,11:19.4,11:19.4,-81.8186431,41.18499794
5/29/2024,15:07,CUVA,CUVA_InvPla_287,BETH,4,,SBingham@nps.gov_nps,11:19.4,11:19.4,-81.8186431,41.18499794
5/29/2024,15:07,CUVA,CUVA_InvPla_287,ALPE4,3,,SBingham@nps.gov_nps,11:19.4,11:19.4,-81.8186431,41.18499794
5/29/2024,15:07,CUVA,CUVA_InvPla_287,ELUM,2,,SBingham@nps.gov_nps,11:19.4,11:19.4,-81.8186431,41.18499794
5/29/2024,15:07,CUVA,CUVA_InvPla_287,PHAU7,3,,SBingham@nps.gov_nps,11:19.4,11:19.4,-81.8186431,41.18499794
5/30/2024,16:23,CUVA,CUVA_InvPla_219,ROMU,4,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,LOMA6,2,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,HEMA3,2,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,MIVI,5,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,PHAR3,5,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,IRPS,3,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,LYNU,5,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,LOJA,1,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,POCU6,6,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,BETH,5,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
5/30/2024,16:23,CUVA,CUVA_InvPla_219,ALPE4,5,,dmarcum@nps.gov_nps,26:09.0,26:09.0,-81.51786251,41.23245391
6/3/2024,15:36,CUVA,CUVA_InvPla_359,ROMU,5,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/3/2024,15:36,CUVA,CUVA_InvPla_359,RUCR,1,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/3/2024,15:36,CUVA,CUVA_InvPla_359,PHAR3,2,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/3/2024,15:36,CUVA,CUVA_InvPla_359,POPR,3,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/3/2024,15:36,CUVA,CUVA_InvPla_359,SCAR7,2,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/3/2024,15:36,CUVA,CUVA_InvPla_359,FRAL4,3,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/3/2024,15:36,CUVA,CUVA_InvPla_359,LIVU,3,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/3/2024,15:36,CUVA,CUVA_InvPla_359,LOJA,4,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/3/2024,15:36,CUVA,CUVA_InvPla_359,BETH,2,,dmarcum@nps.gov_nps,38:01.7,38:01.7,-81.51785967,41.23249165
6/6/2024,16:04,CUVA,CUVA_InvPla_73,LIVU,5,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,ROMU,5,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,ALPE4,4,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,LOMA6,6,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,LYNU,4,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,TYAN,3,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,ELUM,3,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,PHAR3,5,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,HEMA3,2,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,LOJA,3,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,HOLA,4,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,MIVI,3,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/6/2024,16:04,CUVA,CUVA_InvPla_73,PHAU7,1,,dmarcum@nps.gov_nps,06:30.6,06:30.6,-81.51788103,41.23240081
6/4/2024,11:25,CUVA,CUVA_InvPla_299,EUAL13,1,,SBingham@nps.gov_nps,26:36.2,26:36.2,-81.58123812,41.27511283
6/4/2024,11:25,CUVA,CUVA_InvPla_299,BETH,2,,SBingham@nps.gov_nps,26:36.2,26:36.2,-81.58123812,41.27511283
6/4/2024,11:25,CUVA,CUVA_InvPla_299,ROMU,2,,SBingham@nps.gov_nps,26:36.2,26:36.2,-81.58123812,41.27511283
6/4/2024,11:25,CUVA,CUVA_InvPla_299,LOMA6,1,,SBingham@nps.gov_nps,26:36.2,26:36.2,-81.58123812,41.27511283
6/4/2024,11:25,CUVA,CUVA_InvPla_299,MIVI,2,,SBingham@nps.gov_nps,26:36.2,26:36.2,-81.58123812,41.27511283
5/29/2024,15:19,CUVA,CUVA_InvPla_307,LIVU,3,,SBingham@nps.gov_nps,21:18.1,21:18.1,-81.81861964,41.18500224
5/29/2024,15:19,CUVA,CUVA_InvPla_307,PHAU7,3,,SBingham@nps.gov_nps,21:18.1,21:18.1,-81.81861964,41.18500224
5/29/2024,15:19,CUVA,CUVA_InvPla_307,FRAL4,3,,SBingham@nps.gov_nps,21:18.1,21:18.1,-81.81861964,41.18500224
5/29/2024,15:19,CUVA,CUVA_InvPla_307,ROMU,3,,SBingham@nps.gov_nps,21:18.1,21:18.1,-81.81861964,41.18500224
5/29/2024,15:19,CUVA,CUVA_InvPla_307,LYNU,3,,SBingham@nps.gov_nps,21:18.1,21:18.1,-81.81861964,41.18500224
5/29/2024,15:19,CUVA,CUVA_InvPla_307,TORI-H,2,,SBingham@nps.gov_nps,21:18.1,21:18.1,-81.81861964,41.18500224
5/30/2024,16:14,CUVA,CUVA_InvPla_240,BETH,5,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,ROMU,5,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,LYNU,5,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,MIVI,6,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,PHAR3,5,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,HEMA3,1,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,MYSC,2,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,POCU6,6,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,ELUM,1,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,LOMA6,1,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/30/2024,16:14,CUVA,CUVA_InvPla_240,IRPS,1,,dmarcum@nps.gov_nps,16:46.6,16:46.6,-81.5178637,41.23244782
5/31/2024,14:38,CUVA,CUVA_InvPla_337,PHAR3,5,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,ROMU,5,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,LYNU,3,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,ELUM,5,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,HEMA3,2,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,LIVU,3,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,LOTA,2,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,POCU6,6,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,MIVI,4,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,LOMA6,2,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
5/31/2024,14:38,CUVA,CUVA_InvPla_337,ALPE4,1,,dmarcum@nps.gov_nps,42:21.5,42:21.5,-81.55712784,41.27270039
7/2/2024,15:33,CUVA,CUVA_InvPla_265,ROMU,5,,dmarcum@nps.gov_nps,35:06.2,35:06.2,-81.51791754,41.23239482
7/2/2024,15:33,CUVA,CUVA_InvPla_265,BETH,2,,dmarcum@nps.gov_nps,35:06.2,35:06.2,-81.51791754,41.23239482
7/2/2024,15:33,CUVA,CUVA_InvPla_265,LOMO2,2,,dmarcum@nps.gov_nps,35:06.2,35:06.2,-81.51791754,41.23239482
7/2/2024,15:33,CUVA,CUVA_InvPla_265,FRAL4,2,,dmarcum@nps.gov_nps,35:06.2,35:06.2,-81.51791754,41.23239482
7/2/2024,15:33,CUVA,CUVA_InvPla_265,MIVI,2,,dmarcum@nps.gov_nps,35:06.2,35:06.2,-81.51791754,41.23239482
7/2/2024,15:33,CUVA,CUVA_InvPla_265,LIVU,1,,dmarcum@nps.gov_nps,35:06.2,35:06.2,-81.51791754,41.23239482
7/2/2024,15:33,CUVA,CUVA_InvPla_265,LOMA6,1,,dmarcum@nps.gov_nps,35:06.2,35:06.2,-81.51791754,41.23239482
7/2/2024,15:33,CUVA,CUVA_InvPla_265,ELUM,2,,dmarcum@nps.gov_nps,35:06.2,35:06.2,-81.51791754,41.23239482
6/4/2024,16:10,CUVA,CUVA_InvPla_335,LYNU,5,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
6/4/2024,16:10,CUVA,CUVA_InvPla_335,LOMO2,1,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
6/4/2024,16:10,CUVA,CUVA_InvPla_335,ELUM,2,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
6/4/2024,16:10,CUVA,CUVA_InvPla_335,ROMU,5,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
6/4/2024,16:10,CUVA,CUVA_InvPla_335,LIVU,1,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
6/4/2024,16:10,CUVA,CUVA_InvPla_335,PHAR3,2,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
6/4/2024,16:10,CUVA,CUVA_InvPla_335,RUCR,2,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
6/4/2024,16:10,CUVA,CUVA_InvPla_335,LOMA6,2,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
6/4/2024,16:10,CUVA,CUVA_InvPla_335,MIVI,3,,dmarcum@nps.gov_nps,12:09.8,13:03.5,-81.51788865,41.23244481
