VIBI_Herb_ID,EventID,LocationID,Species,ModNo,CovCode
2702,CUVAWetlnd2009Aug04,CUVAWetlnd129,Mentha arvensis,3,2
2703,CUVAWetlnd2009Aug04,CUVAWetlnd129,Rosa multiflora,3,3
2704,CUVAWetlnd2009Aug04,CUVAWetlnd129,Agrimonia parviflora,3,2
2705,CUVAWetlnd2009Aug04,CUVAWetlnd129,Carex lurida,3,2
2706,CUVAWetlnd2009Aug04,CUVAWetlnd129,Carex bromoides,3,4
2707,CUVAWetlnd2009Aug04,CUVAWetlnd129,Geum canadense,3,1
2708,CUVAWetlnd2009Aug04,CUVAWetlnd129,Asclepias incarnata,3,1
2709,CUVAWetlnd2009Aug04,CUVAWetlnd129,Phragmites australis ssp. Australis,3,2
2710,CUVAWetlnd2009Aug04,CUVAWetlnd129,Pilea pumila,3,2
2711,CUVAWetlnd2009Aug04,CUVAWetlnd129,Carex sp.,3,1
2712,CUVAWetlnd2009Aug04,CUVAWetlnd129,Galium sp.,3,1
2713,CUVAWetlnd2009Jul21,CUVAWetlnd130,Symplocarpus foetidus,2,5
2714,CUVAWetlnd2009Jul21,CUVAWetlnd130,Impatiens capensis,2,6
2715,CUVAWetlnd2009Jul21,CUVAWetlnd130,Toxicodendron radicans,2,3
2716,CUVAWetlnd2009Jul21,CUVAWetlnd130,Equisetum arvense,2,7
2717,CUVAWetlnd2009Jul21,CUVAWetlnd130,Pilea pumila,2,2
2718,CUVAWetlnd2009Jul21,CUVAWetlnd130,Solidago rugosa,2,1
2719,CUVAWetlnd2009Jul21,CUVAWetlnd130,Fragaria vesca L. var. americana,2,1
2720,CUVAWetlnd2009Jul21,CUVAWetlnd130,Leersia oryzoides,2,4
2721,CUVAWetlnd2009Jul21,CUVAWetlnd130,Myosotis scorpioides,2,2
2722,CUVAWetlnd2009Jul21,CUVAWetlnd130,Geum canadense,2,2
2723,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carex blanda,2,2
2724,CUVAWetlnd2009Jul21,CUVAWetlnd130,Solidago patula,2,4
2725,CUVAWetlnd2009Jul21,CUVAWetlnd130,Rosa multiflora,2,5
2726,CUVAWetlnd2009Jul21,CUVAWetlnd130,Fraxinus pennsylvanica,2,2
2727,CUVAWetlnd2009Jul21,CUVAWetlnd130,Cornus amomum,2,1
2728,CUVAWetlnd2009Jul21,CUVAWetlnd130,Tussilago farfara,2,6
2729,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ulmus americana,2,6
2730,CUVAWetlnd2009Jul21,CUVAWetlnd130,Epilobium coloratum,2,2
2731,CUVAWetlnd2009Jul21,CUVAWetlnd130,Panicum clandestinum,2,3
2732,CUVAWetlnd2009Jul21,CUVAWetlnd130,Clematis virginiana,2,1
2733,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lindera benzoin,2,4
2734,CUVAWetlnd2009Jul21,CUVAWetlnd130,Verbesina alternifolia,2,2
2735,CUVAWetlnd2009Jul21,CUVAWetlnd130,Acer saccharum,2,4
2736,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lonicera morrowii,2,2
2737,CUVAWetlnd2009Jul21,CUVAWetlnd130,Urtica dioica var. dioica,2,2
2738,CUVAWetlnd2009Jul21,CUVAWetlnd130,Circaea lutetiana,2,2
2739,CUVAWetlnd2009Jul21,CUVAWetlnd130,Alliaria petiolata,2,1
2740,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carya cordiformis,2,3
2741,CUVAWetlnd2009Jul21,CUVAWetlnd130,Parthenocissus quinquefolia,2,2
2742,CUVAWetlnd2009Jul21,CUVAWetlnd130,Blephilia hirsuta,2,2
2743,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carpinus caroliniana,2,3
2744,CUVAWetlnd2009Jul21,CUVAWetlnd130,Aster lateriflorus,2,2
2745,CUVAWetlnd2009Jul21,CUVAWetlnd130,Galium triflorum,2,2
2746,CUVAWetlnd2009Jul21,CUVAWetlnd130,Crataegus punctata,2,1
2747,CUVAWetlnd2009Jul21,CUVAWetlnd130,Oxalis stricta,2,1
2748,CUVAWetlnd2009Jul21,CUVAWetlnd130,Festuca ovina,2,1
2749,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ribes americanum,2,1
2750,CUVAWetlnd2009Jul21,CUVAWetlnd130,Senecio aureus,2,1
2751,CUVAWetlnd2009Jul21,CUVAWetlnd130,Vitis riparia,2,2
2752,CUVAWetlnd2009Jul21,CUVAWetlnd130,Erigeron pulchellus,2,4
2753,CUVAWetlnd2009Jul21,CUVAWetlnd130,Platanus occidentalis,2,1
2754,CUVAWetlnd2009Jul21,CUVAWetlnd130,Quercus sp.,2,1
2755,CUVAWetlnd2009Jul21,CUVAWetlnd130,Catalpa speciosa,2,3
2756,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carex lurida,2,1
2757,CUVAWetlnd2009Jul21,CUVAWetlnd130,Erigeron philadelphicus,2,2
2759,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carex vulpinoidea,2,2
2760,CUVAWetlnd2009Jul21,CUVAWetlnd130,Urtica gracilis,2,1
2761,CUVAWetlnd2009Jul21,CUVAWetlnd130,Prunella vulgaris,2,1
2762,CUVAWetlnd2009Jul21,CUVAWetlnd130,Salix sp.,2,1
2763,CUVAWetlnd2009Jul21,CUVAWetlnd130,Phalaris arundinacea,2,2
2764,CUVAWetlnd2009Jul21,CUVAWetlnd130,Deschampsia flexuosa,2,1
2765,CUVAWetlnd2009Jul21,CUVAWetlnd130,Glechoma hederacea,2,2
2766,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lysimachia ciliata,2,1
2767,CUVAWetlnd2009Jul21,CUVAWetlnd130,Berberis thunbergii,2,1
2768,CUVAWetlnd2009Jul21,CUVAWetlnd130,Scirpus polyphyllus,2,1
2769,CUVAWetlnd2009Jul21,CUVAWetlnd130,Xanthium sp.,2,1
2770,CUVAWetlnd2009Jul21,CUVAWetlnd130,Glyceria striata,2,1
2771,CUVAWetlnd2009Jul21,CUVAWetlnd130,Bidens sp.,2,2
2772,CUVAWetlnd2009Jul21,CUVAWetlnd130,Sanicula canadensis,2,2
2773,CUVAWetlnd2009Jul21,CUVAWetlnd130,Agrostis sp.,2,5
2774,CUVAWetlnd2009Jul21,CUVAWetlnd130,Epilobium parviflorum,2,1
2775,CUVAWetlnd2009Jul21,CUVAWetlnd130,Solidago sp.,2,1
2776,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ulmus rubra,2,2
2777,CUVAWetlnd2009Jul21,CUVAWetlnd130,Elymus hystrix,2,2
2778,CUVAWetlnd2009Jul21,CUVAWetlnd130,Polygonum virginianum,2,2
2779,CUVAWetlnd2009Jul21,CUVAWetlnd130,Rumex obtusifolius,2,1
2780,CUVAWetlnd2009Jul21,CUVAWetlnd130,Viola sp.,2,1
2781,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lonicera japonica,2,1
2782,CUVAWetlnd2009Jul21,CUVAWetlnd130,Eupatorium rugosum,2,3
2783,CUVAWetlnd2009Jul21,CUVAWetlnd130,Elaeagnus umbellata,2,2
2784,CUVAWetlnd2009Jul21,CUVAWetlnd130,Symplocarpus foetidus,3,4
2785,CUVAWetlnd2009Jul21,CUVAWetlnd130,Impatiens capensis,3,5
2786,CUVAWetlnd2009Jul21,CUVAWetlnd130,Toxicodendron radicans,3,4
2787,CUVAWetlnd2009Jul21,CUVAWetlnd130,Equisetum arvense,3,5
2788,CUVAWetlnd2009Jul21,CUVAWetlnd130,Pilea pumila,3,3
2789,CUVAWetlnd2009Jul21,CUVAWetlnd130,Leersia oryzoides,3,4
2790,CUVAWetlnd2009Jul21,CUVAWetlnd130,Geum canadense,3,3
2791,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carex blanda,3,3
2792,CUVAWetlnd2009Jul21,CUVAWetlnd130,Fraxinus pennsylvanica,3,2
2793,CUVAWetlnd2009Jul21,CUVAWetlnd130,Tussilago farfara,3,6
2794,CUVAWetlnd2009Jul21,CUVAWetlnd130,Epilobium coloratum,3,1
2795,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lindera benzoin,3,5
2796,CUVAWetlnd2009Jul21,CUVAWetlnd130,Verbesina alternifolia,3,2
2797,CUVAWetlnd2009Jul21,CUVAWetlnd130,Acer saccharum,3,3
2798,CUVAWetlnd2009Jul21,CUVAWetlnd130,Urtica dioica var. dioica,3,1
2799,CUVAWetlnd2009Jul21,CUVAWetlnd130,Circaea lutetiana,3,3
2800,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carya cordiformis,3,2
2801,CUVAWetlnd2009Jul21,CUVAWetlnd130,Parthenocissus quinquefolia,3,3
2802,CUVAWetlnd2009Jul21,CUVAWetlnd130,Blephilia hirsuta,3,1
2803,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carpinus caroliniana,3,4
2804,CUVAWetlnd2009Jul21,CUVAWetlnd130,Aster lateriflorus,3,2
2805,CUVAWetlnd2009Jul21,CUVAWetlnd130,Galium triflorum,3,2
2806,CUVAWetlnd2009Jul21,CUVAWetlnd130,Oxalis stricta,3,2
2807,CUVAWetlnd2009Jul21,CUVAWetlnd130,Festuca ovina,3,2
2808,CUVAWetlnd2009Jul21,CUVAWetlnd130,Senecio aureus,3,1
2809,CUVAWetlnd2009Jul21,CUVAWetlnd130,Erigeron pulchellus,3,2
2810,CUVAWetlnd2009Jul21,CUVAWetlnd130,Platanus occidentalis,3,1
2811,CUVAWetlnd2009Jul21,CUVAWetlnd130,Glyceria striata,3,1
2812,CUVAWetlnd2009Jul21,CUVAWetlnd130,Bidens sp.,3,1
2813,CUVAWetlnd2009Jul21,CUVAWetlnd130,Agrostis sp.,3,2
2814,CUVAWetlnd2009Jul21,CUVAWetlnd130,Sanicula canadensis,3,2
2815,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ulmus rubra,3,4
2816,CUVAWetlnd2009Jul21,CUVAWetlnd130,Elymus hystrix,3,1
2817,CUVAWetlnd2009Jul21,CUVAWetlnd130,Polygonum virginianum,3,3
2818,CUVAWetlnd2009Jul21,CUVAWetlnd130,Viola sp.,3,3
2819,CUVAWetlnd2009Jul21,CUVAWetlnd130,Eupatorium rugosum,3,4
2820,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carex vulpinoidea,3,2
2821,CUVAWetlnd2009Jul21,CUVAWetlnd130,Phalaris arundinacea,3,2
2822,CUVAWetlnd2009Jul21,CUVAWetlnd130,Berberis thunbergii,3,1
2823,CUVAWetlnd2009Jul21,CUVAWetlnd130,Scirpus polyphyllus,3,1
2824,CUVAWetlnd2009Jul21,CUVAWetlnd130,Taraxacum officinale,3,2
2825,CUVAWetlnd2009Jul21,CUVAWetlnd130,Trillium sp.,3,1
2826,CUVAWetlnd2009Jul21,CUVAWetlnd130,Elymus riparius,3,1
2827,CUVAWetlnd2009Jul21,CUVAWetlnd130,Agrimonia gryposepala,3,2
2828,CUVAWetlnd2009Jul21,CUVAWetlnd130,Allium sp.,3,1
2829,CUVAWetlnd2009Jul21,CUVAWetlnd130,Cirsium sp.,3,2
2830,CUVAWetlnd2009Jul21,CUVAWetlnd130,Prunus serotina,3,1
2831,CUVAWetlnd2009Jul21,CUVAWetlnd130,Solidago patula,3,3
2832,CUVAWetlnd2009Jul21,CUVAWetlnd130,Rosa multiflora,3,5
2833,CUVAWetlnd2009Jul21,CUVAWetlnd130,Panicum clandestinum,3,2
2834,CUVAWetlnd2009Jul21,CUVAWetlnd130,Clematis virginiana,3,3
2835,CUVAWetlnd2009Jul21,CUVAWetlnd130,Vitis riparia,3,1
2836,CUVAWetlnd2009Jul21,CUVAWetlnd130,Hydrophyllum virginianaum,3,2
2837,CUVAWetlnd2009Jul21,CUVAWetlnd130,Apiaceae,3,2
2838,CUVAWetlnd2009Jul21,CUVAWetlnd130,Juglans nigra,3,4
2839,CUVAWetlnd2009Jul21,CUVAWetlnd130,Hackelia virginiana,3,1
2840,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ranunculus sp.,3,2
2841,CUVAWetlnd2009Jul21,CUVAWetlnd130,Symplocarpus foetidus,8,4
2842,CUVAWetlnd2009Jul21,CUVAWetlnd130,Impatiens capensis,8,3
2843,CUVAWetlnd2009Jul21,CUVAWetlnd130,Equisetum arvense,8,6
2844,CUVAWetlnd2009Jul21,CUVAWetlnd130,Pilea pumila,8,2
2845,CUVAWetlnd2009Jul21,CUVAWetlnd130,Fragaria vesca L. var. americana,8,2
2846,CUVAWetlnd2009Jul21,CUVAWetlnd130,Leersia oryzoides,8,2
2847,CUVAWetlnd2009Jul21,CUVAWetlnd130,Geum canadense,8,2
2848,CUVAWetlnd2009Jul21,CUVAWetlnd130,Solidago patula,8,2
2849,CUVAWetlnd2009Jul21,CUVAWetlnd130,Rosa multiflora,8,5
2850,CUVAWetlnd2009Jul21,CUVAWetlnd130,Fraxinus pennsylvanica,8,2
2851,CUVAWetlnd2009Jul21,CUVAWetlnd130,Tussilago farfara,8,6
2852,CUVAWetlnd2009Jul21,CUVAWetlnd130,Epilobium coloratum,8,2
2853,CUVAWetlnd2009Jul21,CUVAWetlnd130,Panicum clandestinum,8,3
2854,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lindera benzoin,8,3
2855,CUVAWetlnd2009Jul21,CUVAWetlnd130,Parthenocissus quinquefolia,8,2
2856,CUVAWetlnd2009Jul21,CUVAWetlnd130,Aster lateriflorus,8,2
2857,CUVAWetlnd2009Jul21,CUVAWetlnd130,Galium triflorum,8,1
2858,CUVAWetlnd2009Jul21,CUVAWetlnd130,Crataegus punctata,8,1
2859,CUVAWetlnd2009Jul21,CUVAWetlnd130,Vitis riparia,8,2
2860,CUVAWetlnd2009Jul21,CUVAWetlnd130,Erigeron pulchellus,8,4
2861,CUVAWetlnd2009Jul21,CUVAWetlnd130,Sanicula canadensis,8,1
2862,CUVAWetlnd2009Jul21,CUVAWetlnd130,Epilobium parviflorum,8,2
2863,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ulmus rubra,8,2
2864,CUVAWetlnd2009Jul21,CUVAWetlnd130,Polygonum virginianum,8,2
2865,CUVAWetlnd2009Jul21,CUVAWetlnd130,Viola sp.,8,1
2866,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carex vulpinoidea,8,2
2867,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lysimachia ciliata,8,1
2868,CUVAWetlnd2009Jul21,CUVAWetlnd130,Agrimonia gryposepala,8,2
2869,CUVAWetlnd2009Jul21,CUVAWetlnd130,Liriodendron tulipifera,8,1
2870,CUVAWetlnd2009Jul21,CUVAWetlnd130,Coronilla varia,8,1
2871,CUVAWetlnd2009Jul21,CUVAWetlnd130,Desmodium sp.,8,2
2872,CUVAWetlnd2009Jul21,CUVAWetlnd130,Glyceria striata,8,3
2873,CUVAWetlnd2009Jul21,CUVAWetlnd130,Verbena urticifolia,8,2
2874,CUVAWetlnd2009Jul21,CUVAWetlnd130,Juncus tenuis,8,2
2875,CUVAWetlnd2009Jul21,CUVAWetlnd130,Toxicodendron radicans,8,3
2876,CUVAWetlnd2009Jul21,CUVAWetlnd130,Solidago rugosa,8,1
2877,CUVAWetlnd2009Jul21,CUVAWetlnd130,Cornus amomum,8,2
2878,CUVAWetlnd2009Jul21,CUVAWetlnd130,Clematis virginiana,8,2
2879,CUVAWetlnd2009Jul21,CUVAWetlnd130,Verbesina alternifolia,8,2
2880,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lonicera morrowii,8,2
2881,CUVAWetlnd2009Jul21,CUVAWetlnd130,Alliaria petiolata,8,2
2882,CUVAWetlnd2009Jul21,CUVAWetlnd130,Blephilia hirsuta,8,2
2883,CUVAWetlnd2009Jul21,CUVAWetlnd130,Oxalis stricta,8,2
2884,CUVAWetlnd2009Jul21,CUVAWetlnd130,Festuca ovina,8,1
2885,CUVAWetlnd2009Jul21,CUVAWetlnd130,Platanus occidentalis,8,4
2886,CUVAWetlnd2009Jul21,CUVAWetlnd130,Bidens sp.,8,2
2887,CUVAWetlnd2009Jul21,CUVAWetlnd130,Solidago sp.,8,1
2888,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lonicera japonica,8,1
2889,CUVAWetlnd2009Jul21,CUVAWetlnd130,Prunella vulgaris,8,2
2890,CUVAWetlnd2009Jul21,CUVAWetlnd130,Phalaris arundinacea,8,3
2891,CUVAWetlnd2009Jul21,CUVAWetlnd130,Berberis thunbergii,8,1
2892,CUVAWetlnd2009Jul21,CUVAWetlnd130,Scirpus polyphyllus,8,3
2893,CUVAWetlnd2009Jul21,CUVAWetlnd130,Taraxacum officinale,8,1
2894,CUVAWetlnd2009Jul21,CUVAWetlnd130,Trillium sp.,8,1
2895,CUVAWetlnd2009Jul21,CUVAWetlnd130,Elymus riparius,8,1
2896,CUVAWetlnd2009Jul21,CUVAWetlnd130,Cirsium sp.,8,2
2897,CUVAWetlnd2009Jul21,CUVAWetlnd130,Hydrophyllum virginianaum,8,2
2898,CUVAWetlnd2009Jul21,CUVAWetlnd130,Apocynum cannabinum,8,2
2899,CUVAWetlnd2009Jul21,CUVAWetlnd130,Panicum lanuginosum,8,1
2900,CUVAWetlnd2009Jul21,CUVAWetlnd130,Potentilla simplex,8,1
2901,CUVAWetlnd2009Jul21,CUVAWetlnd130,Salix discolor,8,2
2902,CUVAWetlnd2009Jul21,CUVAWetlnd130,Populus tremuloides,8,2
2903,CUVAWetlnd2009Jul21,CUVAWetlnd130,Rhamnus frangula,8,1
2904,CUVAWetlnd2009Jul21,CUVAWetlnd130,Euthamia graminifolia,8,1
2905,CUVAWetlnd2009Jul21,CUVAWetlnd130,Aesculus glabra,8,2
2906,CUVAWetlnd2009Jul21,CUVAWetlnd130,Plantago major,8,1
2907,CUVAWetlnd2009Jul21,CUVAWetlnd130,Spiraea sp.,8,1
2908,CUVAWetlnd2009Jul21,CUVAWetlnd130,Salix sp.,8,2
2909,CUVAWetlnd2009Jul21,CUVAWetlnd130,Poa sp.,8,2
2910,CUVAWetlnd2009Jul21,CUVAWetlnd130,Juncus effusus,8,2
2911,CUVAWetlnd2009Jul21,CUVAWetlnd130,Eupatorium perfoliatum,8,2
2912,CUVAWetlnd2009Jul21,CUVAWetlnd130,Impatiens capensis,9,3
2913,CUVAWetlnd2009Jul21,CUVAWetlnd130,Toxicodendron radicans,9,2
2914,CUVAWetlnd2009Jul21,CUVAWetlnd130,Equisetum arvense,9,8
2915,CUVAWetlnd2009Jul21,CUVAWetlnd130,Pilea pumila,9,2
2916,CUVAWetlnd2009Jul21,CUVAWetlnd130,Geum canadense,9,2
2917,CUVAWetlnd2009Jul21,CUVAWetlnd130,Solidago patula,9,2
2918,CUVAWetlnd2009Jul21,CUVAWetlnd130,Rosa multiflora,9,2
2919,CUVAWetlnd2009Jul21,CUVAWetlnd130,Fraxinus pennsylvanica,9,2
2920,CUVAWetlnd2009Jul21,CUVAWetlnd130,Epilobium coloratum,9,2
2921,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lindera benzoin,9,2
2922,CUVAWetlnd2009Jul21,CUVAWetlnd130,Verbesina alternifolia,9,2
2923,CUVAWetlnd2009Jul21,CUVAWetlnd130,Circaea lutetiana,9,2
2924,CUVAWetlnd2009Jul21,CUVAWetlnd130,Alliaria petiolata,9,1
2925,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carya cordiformis,9,1
2926,CUVAWetlnd2009Jul21,CUVAWetlnd130,Parthenocissus quinquefolia,9,2
2927,CUVAWetlnd2009Jul21,CUVAWetlnd130,Aster lateriflorus,9,3
2928,CUVAWetlnd2009Jul21,CUVAWetlnd130,Crataegus punctata,9,3
2929,CUVAWetlnd2009Jul21,CUVAWetlnd130,Vitis riparia,9,2
2930,CUVAWetlnd2009Jul21,CUVAWetlnd130,Quercus sp.,9,1
2931,CUVAWetlnd2009Jul21,CUVAWetlnd130,Bidens sp.,9,2
2932,CUVAWetlnd2009Jul21,CUVAWetlnd130,Sanicula canadensis,9,1
2933,CUVAWetlnd2009Jul21,CUVAWetlnd130,Agrostis sp.,9,1
2934,CUVAWetlnd2009Jul21,CUVAWetlnd130,Epilobium parviflorum,9,2
2935,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ulmus rubra,9,2
2936,CUVAWetlnd2009Jul21,CUVAWetlnd130,Polygonum virginianum,9,2
2937,CUVAWetlnd2009Jul21,CUVAWetlnd130,Rumex obtusifolius,9,2
2938,CUVAWetlnd2009Jul21,CUVAWetlnd130,Viola sp.,9,1
2939,CUVAWetlnd2009Jul21,CUVAWetlnd130,Carex vulpinoidea,9,2
2940,CUVAWetlnd2009Jul21,CUVAWetlnd130,Deschampsia flexuosa,9,1
2941,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lysimachia ciliata,9,2
2942,CUVAWetlnd2009Jul21,CUVAWetlnd130,Scirpus polyphyllus,9,3
2943,CUVAWetlnd2009Jul21,CUVAWetlnd130,Taraxacum officinale,9,1
2944,CUVAWetlnd2009Jul21,CUVAWetlnd130,Elymus riparius,9,2
2945,CUVAWetlnd2009Jul21,CUVAWetlnd130,Agrimonia gryposepala,9,2
2946,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ranunculus sp.,9,1
2947,CUVAWetlnd2009Jul21,CUVAWetlnd130,Glyceria striata,9,2
2948,CUVAWetlnd2009Jul21,CUVAWetlnd130,Juncus tenuis,9,2
2949,CUVAWetlnd2009Jul21,CUVAWetlnd130,Apocynum cannabinum,9,1
2950,CUVAWetlnd2009Jul21,CUVAWetlnd130,Populus tremuloides,9,2
2951,CUVAWetlnd2009Jul21,CUVAWetlnd130,Plantago major,9,1
2952,CUVAWetlnd2009Jul21,CUVAWetlnd130,Salix sp.,9,2
2953,CUVAWetlnd2009Jul21,CUVAWetlnd130,Eupatorium perfoliatum,9,2
2954,CUVAWetlnd2009Jul21,CUVAWetlnd130,Ligustrum vulgare,9,1
2955,CUVAWetlnd2009Jul21,CUVAWetlnd130,Leersia virginica,9,2
2956,CUVAWetlnd2009Jul21,CUVAWetlnd130,Agrimonia parviflora,9,1
2957,CUVAWetlnd2009Jul21,CUVAWetlnd130,Typha latifolia,9,1
2958,CUVAWetlnd2009Jul21,CUVAWetlnd130,Symplocarpus foetidus,9,3
2959,CUVAWetlnd2009Jul21,CUVAWetlnd130,Leersia oryzoides,9,3
2960,CUVAWetlnd2009Jul21,CUVAWetlnd130,Cornus amomum,9,2
2961,CUVAWetlnd2009Jul21,CUVAWetlnd130,Tussilago farfara,9,6
2962,CUVAWetlnd2009Jul21,CUVAWetlnd130,Acer saccharum,9,4
2963,CUVAWetlnd2009Jul21,CUVAWetlnd130,Lonicera morrowii,9,2
2964,CUVAWetlnd2009Jul21,CUVAWetlnd130,Oxalis stricta,9,2
2965,CUVAWetlnd2009Jul21,CUVAWetlnd130,Platanus occidentalis,9,1
2966,CUVAWetlnd2009Jul21,CUVAWetlnd130,Cirsium sp.,9,2
2967,CUVAWetlnd2009Jul21,CUVAWetlnd130,Verbena urticifolia,9,2
2968,CUVAWetlnd2009Jul21,CUVAWetlnd130,Salix discolor,9,2
2970,CUVAWetlnd2009Aug12,CUVAWetlnd127,Scirpus atrovirens,1,1
2971,CUVAWetlnd2009Aug12,CUVAWetlnd127,Impatiens capensis,1,2
2972,CUVAWetlnd2009Aug12,CUVAWetlnd127,Carex bromoides,1,4
2973,CUVAWetlnd2009Aug12,CUVAWetlnd127,Typha latifolia,1,4
2974,CUVAWetlnd2009Aug12,CUVAWetlnd127,Pilea pumila,1,3
2975,CUVAWetlnd2009Aug12,CUVAWetlnd127,Solidago patula,1,2
2976,CUVAWetlnd2009Aug12,CUVAWetlnd127,Galium aparine,1,2
2977,CUVAWetlnd2009Aug12,CUVAWetlnd127,Carpinus caroliniana,1,2
2978,CUVAWetlnd2009Aug12,CUVAWetlnd127,Carex hystericina,1,1
2979,CUVAWetlnd2009Aug12,CUVAWetlnd127,Lamiaceae,1,1
2980,CUVAWetlnd2009Aug12,CUVAWetlnd127,Poa palustris,1,1
2981,CUVAWetlnd2009Aug12,CUVAWetlnd127,Epilobium parviflorum,1,4
2982,CUVAWetlnd2009Aug12,CUVAWetlnd127,Lindera benzoin,1,1
2983,CUVAWetlnd2009Aug12,CUVAWetlnd127,Thelypteris palustris,1,8
2984,CUVAWetlnd2009Aug12,CUVAWetlnd127,Lycopus uniflorus,1,2
2985,CUVAWetlnd2009Aug12,CUVAWetlnd127,Senecio sp.,1,2
2986,CUVAWetlnd2009Aug12,CUVAWetlnd127,Salix discolor,1,8
2987,CUVAWetlnd2009Aug12,CUVAWetlnd127,Ribes americanum,1,3
2988,CUVAWetlnd2009Aug12,CUVAWetlnd127,Apios americana,1,2
2989,CUVAWetlnd2009Aug12,CUVAWetlnd127,Parthenocissus quinquefolia,1,2
2990,CUVAWetlnd2009Aug12,CUVAWetlnd127,Solidago sp.,1,2
2991,CUVAWetlnd2009Aug12,CUVAWetlnd127,Cirsium sp.,1,1
2992,CUVAWetlnd2009Aug12,CUVAWetlnd127,Eupatorium perfoliatum,1,2
2993,CUVAWetlnd2009Aug12,CUVAWetlnd127,Mentha arvensis,1,2
2994,CUVAWetlnd2009Aug12,CUVAWetlnd127,Schoenoplectus tabernaemontani,1,2
2995,CUVAWetlnd2009Aug12,CUVAWetlnd127,Symplocarpus foetidus,1,3
2996,CUVAWetlnd2009Aug12,CUVAWetlnd127,Epilobium coloratum,1,1
2997,CUVAWetlnd2009Aug12,CUVAWetlnd127,Sagittaria latifolia,1,3
2998,CUVAWetlnd2009Aug12,CUVAWetlnd127,Leersia oryzoides,1,1
2999,CUVAWetlnd2009Aug12,CUVAWetlnd127,Carex lurida,1,2
3000,CUVAWetlnd2009Aug12,CUVAWetlnd127,Eleocharis sp.,1,2
3001,CUVAWetlnd2009Aug12,CUVAWetlnd127,Onoclea sensibilis,1,2
3002,CUVAWetlnd2009Aug12,CUVAWetlnd127,Agrimonia parviflora,1,2
3003,CUVAWetlnd2009Aug12,CUVAWetlnd127,Cornus amomum,1,3
3004,CUVAWetlnd2009Aug12,CUVAWetlnd127,Asclepias incarnata,1,1
3005,CUVAWetlnd2009Aug12,CUVAWetlnd127,Agrimonia gryposepala,1,1
3006,CUVAWetlnd2009Aug12,CUVAWetlnd127,Myosotis scorpioides,1,3
3007,CUVAWetlnd2009Aug12,CUVAWetlnd127,Impatiens capensis,2,3
3008,CUVAWetlnd2009Aug12,CUVAWetlnd127,Carex bromoides,2,5
3009,CUVAWetlnd2009Aug12,CUVAWetlnd127,Typha latifolia,2,5
3010,CUVAWetlnd2009Aug12,CUVAWetlnd127,Pilea pumila,2,2
3011,CUVAWetlnd2009Aug12,CUVAWetlnd127,Solidago patula,2,2
3012,CUVAWetlnd2009Aug12,CUVAWetlnd127,Galium aparine,2,2
3013,CUVAWetlnd2009Aug12,CUVAWetlnd127,Carpinus caroliniana,2,2
3014,CUVAWetlnd2009Aug12,CUVAWetlnd127,Carex hystericina,2,1
3015,CUVAWetlnd2009Aug12,CUVAWetlnd127,Poa palustris,2,1
3016,CUVAWetlnd2009Aug12,CUVAWetlnd127,Epilobium parviflorum,2,3
3017,CUVAWetlnd2009Aug12,CUVAWetlnd127,Lindera benzoin,2,1
3018,CUVAWetlnd2009Aug12,CUVAWetlnd127,Thelypteris palustris,2,4
3019,CUVAWetlnd2009Aug12,CUVAWetlnd127,Lycopus uniflorus,2,2
3020,CUVAWetlnd2009Aug12,CUVAWetlnd127,Senecio sp.,2,2
3021,CUVAWetlnd2009Aug12,CUVAWetlnd127,Salix discolor,2,4
3022,CUVAWetlnd2009Aug12,CUVAWetlnd127,Ribes americanum,2,2
3023,CUVAWetlnd2009Aug12,CUVAWetlnd127,Apios americana,2,1
